ms,speed,elevation,temperature,cadence,power,distance,positionLat,positionLong
130.0,13.52,0.0,161.8,28.0,58.0,201051.02,43.74653,5.30448
130.0,13.287,0.0,161.8,28.0,58.0,201064.58,43.74657,5.30432
131.0,13.128,0.0,161.6,28.0,0.0,201077.81,43.7466,5.30417
130.0,12.942,0.0,161.6,28.0,0.0,201090.81,43.74665,5.30402
131.0,12.783,0.0,161.6,28.0,0.0,201103.86,43.74668,5.30386
130.0,12.596,0.0,161.6,28.0,0.0,201116.56,43.74672,5.30371
130.0,12.494,0.0,161.6,28.0,0.0,201129.12,43.74675,5.30356
130.0,12.345,0.0,161.6,28.0,0.0,201141.81,43.74678,5.30341
129.0,12.363,4.0,161.6,28.0,13.0,201154.31,43.74681,5.30326
129.0,12.372,264.0,161.6,28.0,92.0,201166.77,43.74685,5.30312
129.0,12.475,229.0,161.6,28.0,92.0,201179.34,43.74689,5.30297
129.0,12.512,420.0,161.8,28.0,94.0,201191.81,43.74692,5.30282
128.0,12.746,446.0,162.0,28.0,95.0,201204.42,43.74696,5.30267
128.0,13.016,484.0,162.0,28.0,97.0,201217.19,43.747,5.30252
128.0,13.24,411.0,162.0,28.0,98.0,201230.14,43.74704,5.30237
128.0,13.446,383.0,162.0,28.0,99.0,201243.64,43.74707,5.30221
128.0,13.576,444.0,162.0,28.0,101.0,201257.19,43.7471,5.30205
128.0,13.763,466.0,162.0,28.0,102.0,201270.7,43.74714,5.30189
128.0,13.828,350.0,162.0,28.0,102.0,201284.36,43.74717,5.30173
128.0,13.968,455.0,162.0,28.0,103.0,201298.23,43.74721,5.30156
128.0,14.061,255.0,162.0,28.0,104.0,201312.27,43.74725,5.3014
129.0,14.052,101.0,162.0,28.0,88.0,201326.3,43.74728,5.30123
129.0,13.837,1.0,162.0,28.0,47.0,201340.23,43.74731,5.30106
129.0,13.679,10.0,162.0,28.0,47.0,201354.05,43.74734,5.30089
129.0,13.436,10.0,162.0,28.0,23.0,201367.59,43.74736,5.30073
129.0,13.296,236.0,162.0,28.0,92.0,201381.14,43.74738,5.30056
129.0,13.25,176.0,162.0,28.0,91.0,201394.59,43.7474,5.3004
129.0,13.203,19.0,161.8,28.0,91.0,201408.05,43.74741,5.30023
129.0,13.1,19.0,161.8,28.0,91.0,201421.31,43.74743,5.30007
128.0,12.858,19.0,161.8,28.0,41.0,201434.5,43.74744,5.2999
128.0,12.662,199.0,161.6,28.0,87.0,201447.41,43.74745,5.29974
127.0,12.708,336.0,161.6,28.0,88.0,201460.2,43.74746,5.29958
127.0,12.83,345.0,161.6,28.0,88.0,201473.09,43.74746,5.29943
127.0,12.876,297.0,161.6,28.0,89.0,201486.08,43.74746,5.29926
126.0,12.848,250.0,161.4,28.0,88.0,201499.02,43.74746,5.2991
126.0,12.811,181.0,161.2,28.0,88.0,201511.94,43.74745,5.29894
125.0,12.736,209.0,161.0,28.0,88.0,201524.8,43.74744,5.29878
124.0,12.727,227.0,161.0,28.0,87.0,201537.62,43.74743,5.29862
123.0,12.718,174.0,161.0,28.0,87.0,201550.41,43.74743,5.29847
123.0,12.708,111.0,160.8,28.0,79.0,201563.16,43.74742,5.29831
122.0,12.54,28.0,160.8,28.0,79.0,201575.81,43.74741,5.29815
121.0,12.4,28.0,160.8,28.0,33.0,201588.31,43.7474,5.298
121.0,12.494,290.0,161.0,28.0,86.0,201600.8,43.74739,5.29784
121.0,12.531,234.0,161.2,28.0,86.0,201613.36,43.74738,5.29769
121.0,12.615,364.0,161.2,28.0,87.0,201626.02,43.74737,5.29753
120.0,12.699,377.0,161.2,28.0,87.0,201638.72,43.74736,5.29737
120.0,12.858,415.0,161.2,28.0,88.0,201651.56,43.74736,5.29721
120.0,12.97,405.0,161.2,28.0,89.0,201664.55,43.74735,5.29705
120.0,13.1,381.0,161.2,28.0,90.0,201677.59,43.74734,5.29689
119.0,13.156,164.0,161.0,28.0,90.0,201690.81,43.74734,5.29673
119.0,12.998,100.0,161.0,28.0,90.0,201703.91,43.74735,5.29657
119.0,12.811,10.0,161.0,28.0,59.0,201716.84,43.74736,5.2964
119.0,12.615,44.0,161.0,28.0,35.0,201729.59,43.74736,5.29625
118.0,12.615,362.0,160.8,28.0,87.0,201742.27,43.74737,5.29609
118.0,12.736,339.0,160.8,28.0,88.0,201755.02,43.74738,5.29593
117.0,12.802,215.0,160.8,28.0,88.0,201767.88,43.74739,5.29577
117.0,12.755,209.0,160.8,28.0,88.0,201780.7,43.74741,5.29562
116.0,12.755,95.0,160.8,28.0,83.0,201793.55,43.74742,5.29546
116.0,12.634,291.0,160.8,28.0,94.0,201806.27,43.74744,5.2953
115.0,12.736,296.0,160.8,28.0,94.0,201818.98,43.74746,5.29514
115.0,12.708,127.0,160.8,28.0,94.0,201831.78,43.74748,5.29499
115.0,12.736,145.0,160.8,28.0,94.0,201844.59,43.7475,5.29483
114.0,12.671,168.0,160.8,28.0,94.0,201857.3,43.74752,5.29468
114.0,12.643,218.0,160.8,28.0,94.0,201869.95,43.74754,5.29452
114.0,12.755,362.0,160.8,28.0,95.0,201882.69,43.74756,5.29437
114.0,12.998,489.0,160.8,28.0,97.0,201895.58,43.74758,5.29421
115.0,13.212,423.0,160.8,28.0,98.0,201908.7,43.7476,5.29405
115.0,13.324,232.0,160.8,28.0,98.0,201922.0,43.74763,5.29389
116.0,13.268,142.0,160.8,28.0,94.0,201935.34,43.74765,5.29373
116.0,13.184,60.0,160.8,28.0,46.0,201948.62,43.74768,5.29356
116.0,13.184,335.0,160.8,28.0,91.0,201961.81,43.7477,5.2934
117.0,13.222,241.0,160.8,28.0,91.0,201975.08,43.74771,5.29324
116.0,13.287,353.0,160.8,28.0,91.0,201988.31,43.74773,5.29308
116.0,13.474,458.0,160.8,28.0,93.0,202001.72,43.74775,5.29291
117.0,13.613,268.0,160.6,28.0,94.0,202015.3,43.74777,5.29275
117.0,13.604,264.0,160.6,28.0,93.0,202028.94,43.74779,5.29258
117.0,13.632,210.0,160.6,28.0,94.0,202042.56,43.74781,5.29241
117.0,13.688,384.0,160.6,28.0,94.0,202056.23,43.74783,5.29224
117.0,13.847,305.0,160.6,28.0,95.0,202070.05,43.74785,5.29207
118.0,13.893,226.0,160.6,28.0,96.0,202083.91,43.74787,5.2919
118.0,13.893,239.0,160.6,28.0,96.0,202097.81,43.74789,5.29173
118.0,13.893,175.0,160.6,28.0,96.0,202111.73,43.74791,5.29156
118.0,13.856,167.0,160.6,28.0,95.0,202125.66,43.74793,5.29139
118.0,13.8,240.0,160.6,28.0,95.0,202139.48,43.74795,5.29122
118.0,13.763,277.0,160.6,28.0,95.0,202153.23,43.74797,5.29106
119.0,13.847,235.0,160.6,28.0,95.0,202167.06,43.74799,5.29089
119.0,13.8,254.0,160.6,28.0,95.0,202180.92,43.74802,5.29072
119.0,13.8,178.0,160.4,28.0,95.0,202194.77,43.74804,5.29055
119.0,13.669,65.0,160.4,28.0,80.0,202208.5,43.74805,5.29038
118.0,13.502,9.0,160.4,28.0,80.0,202222.19,43.74808,5.29021
118.0,13.362,9.0,160.4,28.0,80.0,202235.7,43.7481,5.29005
117.0,13.175,9.0,160.4,28.0,17.0,202249.02,43.74812,5.28988
117.0,13.184,183.0,160.2,28.0,91.0,202262.23,43.74814,5.28972
116.0,13.166,278.0,160.2,28.0,91.0,202275.45,43.74816,5.28956
116.0,13.268,335.0,160.2,28.0,91.0,202288.73,43.74818,5.2894
117.0,13.324,206.0,160.2,28.0,91.0,202302.05,43.7482,5.28924
116.0,13.1,11.0,160.2,28.0,91.0,202315.23,43.74822,5.28907
116.0,12.895,11.0,160.2,28.0,91.0,202328.23,43.74824,5.2889099999999996
115.0,12.746,11.0,160.2,28.0,19.0,202341.06,43.74826,5.28876
114.0,12.83,387.0,160.2,28.0,88.0,202353.81,43.74827,5.2886
114.0,12.914,292.0,160.2,28.0,89.0,202366.72,43.74829,5.28844
113.0,12.858,199.0,160.2,28.0,88.0,202379.62,43.74831,5.28828
114.0,12.895,284.0,160.2,28.0,88.0,202392.56,43.74833,5.28813
114.0,12.839,229.0,160.2,28.0,81.0,202405.45,43.74835,5.28797
114.0,12.774,80.0,160.2,28.0,63.0,202418.23,43.74837,5.28781
114.0,12.503,34.0,160.0,28.0,63.0,202430.8,43.74839,5.28766
114.0,12.289,34.0,160.0,28.0,29.0,202443.14,43.7484,5.28751
114.0,12.372,294.0,160.0,28.0,72.0,202455.45,43.74842,5.28735
114.0,12.363,372.0,160.2,28.0,72.0,202467.77,43.74844,5.2872
114.0,12.54,268.0,160.2,28.0,72.0,202480.19,43.74846,5.28705
114.0,12.568,240.0,160.4,28.0,73.0,202492.72,43.74847,5.2869
115.0,12.708,310.0,160.6,28.0,74.0,202505.31,43.74849,5.28674
115.0,12.802,306.0,160.6,28.0,75.0,202518.08,43.74851,5.28659
116.0,13.063,478.0,160.6,28.0,77.0,202530.98,43.74853,5.28643
116.0,13.306,462.0,160.6,28.0,77.0,202544.14,43.74856,5.28627
117.0,13.576,403.0,160.6,28.0,79.0,202557.62,43.74858,5.28611
117.0,13.585,349.0,160.6,28.0,79.0,202571.22,43.7486,5.28594
118.0,13.809,298.0,160.6,28.0,80.0,202584.92,43.74863,5.28577
118.0,13.828,18.0,160.6,28.0,80.0,202598.77,43.74865,5.2856
118.0,13.716,18.0,160.4,28.0,80.0,202612.56,43.74867,5.28544
118.0,13.595,18.0,160.4,28.0,18.0,202626.23,43.7487,5.28527
118.0,13.613,188.0,160.2,28.0,79.0,202639.91,43.74872,5.2851
118.0,13.623,254.0,160.2,28.0,91.0,202653.55,43.74874,5.28494
118.0,13.651,208.0,160.2,28.0,94.0,202667.22,43.74876,5.28477
118.0,13.576,200.0,160.0,28.0,93.0,202680.86,43.748779999999996,5.2846
118.0,13.492,240.0,159.8,28.0,93.0,202694.42,43.7488,5.28444
118.0,13.548,324.0,159.6,28.0,93.0,202707.94,43.74883,5.28427
118.0,13.539,236.0,159.4,28.0,93.0,202721.55,43.74885,5.2841
118.0,13.511,156.0,159.4,28.0,93.0,202735.08,43.74886,5.28394
117.0,13.343,116.0,159.4,28.0,85.0,202748.52,43.74889,5.28377
117.0,13.212,9.0,159.4,28.0,64.0,202761.81,43.74891,5.28361
117.0,13.166,208.0,159.4,28.0,91.0,202775.02,43.74893,5.28345
116.0,13.194,236.0,159.4,28.0,91.0,202788.19,43.74895,5.28329
116.0,13.212,240.0,159.4,28.0,91.0,202801.36,43.74896,5.28313
116.0,13.128,138.0,159.4,28.0,92.0,202814.52,43.74898,5.28297
116.0,13.128,208.0,159.4,28.0,97.0,202827.64,43.749,5.2828
116.0,13.119,240.0,159.4,28.0,97.0,202840.77,43.74902,5.28264
116.0,13.222,349.0,159.4,28.0,97.0,202853.95,43.74904,5.28248
116.0,13.138,224.0,159.4,28.0,98.0,202867.09,43.74906,5.28232
115.0,13.082,233.0,159.2,28.0,97.0,202880.2,43.74908,5.28216
115.0,13.1,202.0,159.2,28.0,97.0,202893.3,43.7491,5.282
115.0,13.035,263.0,159.2,28.0,97.0,202906.38,43.74912,5.28184
116.0,13.007,237.0,159.2,28.0,96.0,202919.41,43.74914,5.28168
116.0,13.035,366.0,159.2,28.0,97.0,202932.45,43.74916,5.28152
116.0,13.11,175.0,159.2,28.0,97.0,202945.52,43.74918,5.28136
115.0,13.016,9.0,159.0,28.0,97.0,202958.56,43.7492,5.2812
115.0,12.83,9.0,159.0,28.0,46.0,202971.45,43.74922,5.28104
115.0,12.736,160.0,159.0,28.0,91.0,202984.27,43.74923,5.28089
115.0,12.69,340.0,158.8,28.0,95.0,202996.94,43.74925,5.28073
115.0,12.783,238.0,158.8,28.0,95.0,203009.7,43.74928,5.28058
115.0,12.792,287.0,158.8,28.0,95.0,203022.5,43.74929,5.28042
114.0,12.867,212.0,158.8,28.0,96.0,203035.31,43.74932,5.28026
114.0,12.783,171.0,158.8,28.0,95.0,203048.14,43.74934,5.28011
115.0,12.708,62.0,158.8,28.0,82.0,203060.84,43.74936,5.27995
114.0,12.699,145.0,158.8,28.0,91.0,203073.7,43.74938,5.27979
114.0,12.746,17.0,158.8,28.0,58.0,203086.5,43.74939,5.27964
114.0,12.671,301.0,158.8,28.0,94.0,203099.22,43.74941,5.27948
113.0,12.802,392.0,158.8,28.0,95.0,203111.98,43.74943,5.27932
113.0,12.979,206.0,158.8,28.0,96.0,203124.92,43.74944,5.27916
113.0,12.951,110.0,158.8,28.0,89.0,203137.91,43.74946,5.27901
113.0,12.904,6.0,158.8,28.0,89.0,203150.8,43.74949,5.27885
114.0,12.774,6.0,158.8,28.0,26.0,203163.64,43.74951,5.27869
113.0,12.643,191.0,158.8,28.0,87.0,203176.31,43.74953,5.27854
113.0,12.69,201.0,158.8,28.0,87.0,203189.05,43.74955,5.27838
113.0,12.68,188.0,158.8,28.0,87.0,203201.7,43.74957,5.27823
112.0,12.774,204.0,158.6,28.0,88.0,203214.45,43.74958,5.27807
111.0,12.886,243.0,158.6,28.0,89.0,203227.27,43.7496,5.27791
110.0,12.979,198.0,158.6,28.0,88.0,203240.22,43.74962,5.27775
110.0,12.998,5.0,158.2,28.0,88.0,203253.19,43.74964,5.2776
109.0,12.951,5.0,158.0,28.0,88.0,203266.19,43.74966,5.27744
108.0,12.942,5.0,158.0,28.0,25.0,203279.23,43.74968,5.27728
108.0,12.839,100.0,157.8,28.0,85.0,203292.09,43.7497,5.27712
108.0,12.867,18.0,157.8,28.0,68.0,203304.95,43.74972,5.27696
108.0,12.839,211.0,157.6,28.0,88.0,203317.81,43.74974,5.2768
107.0,12.96,306.0,157.6,28.0,89.0,203330.69,43.74976,5.27665
107.0,13.156,390.0,157.6,28.0,91.0,203343.72,43.74977,5.27649
107.0,13.334,385.0,157.4,28.0,92.0,203356.94,43.7498,5.27632
107.0,13.53,303.0,157.4,28.0,93.0,203370.41,43.74982,5.27616
107.0,13.641,255.0,157.4,28.0,89.0,203383.95,43.74984,5.27599
108.0,13.66,312.0,157.4,28.0,87.0,203397.59,43.74986,5.27583
108.0,13.763,272.0,157.4,28.0,87.0,203411.28,43.74988,5.27566
108.0,13.641,295.0,157.2,28.0,87.0,203424.92,43.7499,5.27549
108.0,13.585,219.0,157.0,28.0,87.0,203438.55,43.74992,5.27533
107.0,13.567,0.0,157.0,28.0,87.0,203452.12,43.74995,5.27516
107.0,13.24,0.0,157.0,28.0,87.0,203465.48,43.74997,5.275
107.0,13.035,0.0,156.8,28.0,0.0,203478.62,43.74998,5.27484
107.0,12.848,6.0,156.8,28.0,14.0,203491.56,43.75,5.27468
107.0,12.811,139.0,156.8,28.0,90.0,203504.41,43.75002,5.27452
107.0,12.774,159.0,156.6,28.0,94.0,203517.19,43.75004,5.27436
108.0,12.746,145.0,156.6,28.0,94.0,203529.91,43.75006,5.27421
108.0,12.68,168.0,156.6,28.0,94.0,203542.58,43.75008,5.27405
108.0,12.736,298.0,156.6,28.0,94.0,203555.31,43.7501,5.2739
108.0,12.82,380.0,156.6,28.0,95.0,203568.08,43.75012,5.27374
108.0,13.054,383.0,156.6,28.0,96.0,203581.0,43.75014,5.27358
109.0,13.072,253.0,156.6,28.0,97.0,203594.05,43.75016,5.27342
109.0,13.222,350.0,156.8,28.0,98.0,203607.23,43.75018,5.27326
110.0,13.324,292.0,156.8,28.0,98.0,203620.55,43.7502,5.2731
111.0,13.334,258.0,156.6,28.0,99.0,203633.88,43.75022,5.27294
111.0,13.483,393.0,156.6,28.0,100.0,203647.3,43.75024,5.27277
111.0,13.679,338.0,156.4,28.0,101.0,203660.88,43.75026,5.27261
112.0,13.697,285.0,156.6,28.0,102.0,203674.55,43.75028,5.27244
112.0,13.716,154.0,156.6,28.0,101.0,203688.28,43.7503,5.27227
112.0,13.613,147.0,156.6,28.0,96.0,203701.92,43.75032,5.2721
113.0,13.567,156.0,156.6,28.0,93.0,203715.55,43.75034,5.27194
113.0,13.464,214.0,156.8,28.0,93.0,203729.06,43.75036,5.27177
113.0,13.502,284.0,156.8,28.0,93.0,203742.58,43.75038,5.27161
113.0,13.511,195.0,156.8,28.0,93.0,203756.09,43.7504,5.27144
114.0,13.483,162.0,156.8,28.0,93.0,203769.59,43.75043,5.27128
113.0,13.39,162.0,156.8,28.0,92.0,203783.06,43.75045,5.27111
113.0,13.362,217.0,156.8,28.0,92.0,203796.45,43.75047,5.27095
114.0,13.315,193.0,156.8,28.0,92.0,203809.81,43.7505,5.27079
113.0,13.352,76.0,156.8,28.0,77.0,203823.19,43.75052,5.27062
113.0,13.119,0.0,156.6,28.0,77.0,203836.41,43.75053,5.27046
113.0,13.007,0.0,156.6,28.0,77.0,203849.45,43.75055,5.2703
113.0,12.839,0.0,156.6,28.0,0.0,203862.38,43.75057,5.27014
112.0,12.652,0.0,156.6,28.0,0.0,203875.09,43.75059,5.26999
111.0,12.484,3.0,156.6,28.0,12.0,203887.7,43.75061,5.26983
111.0,12.419,233.0,156.6,28.0,90.0,203900.19,43.75063,5.26968
111.0,12.372,103.0,156.6,28.0,92.0,203912.52,43.75065,5.26953
111.0,12.279,108.0,156.6,28.0,86.0,203924.8,43.75068,5.26938
111.0,12.186,0.0,156.6,27.0,86.0,203936.98,43.75071,5.26924
111.0,12.009,0.0,156.6,27.0,86.0,203949.06,43.75074,5.26909
111.0,11.729,0.0,156.6,27.0,0.0,203960.91,43.75079,5.26896
110.0,11.551,0.0,156.6,27.0,0.0,203972.5,43.75083,5.26883
110.0,11.365,1.0,156.6,27.0,11.0,203983.94,43.75087,5.2687
109.0,11.309,214.0,156.6,27.0,78.0,203995.23,43.75091,5.26857
109.0,11.393,275.0,156.6,27.0,74.0,204006.59,43.75095,5.26844
109.0,11.477,322.0,156.6,27.0,67.0,204018.0,43.75098,5.2683
108.0,11.505,328.0,156.6,27.0,67.0,204029.45,43.75101,5.26816
108.0,11.654,423.0,156.6,27.0,68.0,204041.0,43.75102,5.26802
109.0,11.813,664.0,156.8,27.0,69.0,204052.77,43.75104,5.26788
109.0,12.074,716.0,156.8,27.0,70.0,204064.62,43.75106,5.26773
109.0,12.233,490.0,156.8,27.0,71.0,204076.69,43.75108,5.26759
110.0,12.531,422.0,156.8,27.0,73.0,204089.09,43.7511,5.26744
111.0,12.774,549.0,156.8,27.0,75.0,204101.77,43.75112,5.26728
111.0,13.194,576.0,156.8,27.0,76.0,204114.77,43.75113,5.26712
113.0,13.557,588.0,156.8,27.0,79.0,204128.16,43.75114,5.26695
113.0,13.716,643.0,156.8,27.0,80.0,204141.8,43.75114,5.26678
114.0,14.099,610.0,156.8,27.0,82.0,204155.73,43.75115,5.26661
115.0,14.211,479.0,156.8,27.0,83.0,204169.95,43.75115,5.26644
116.0,14.407,310.0,156.8,27.0,84.0,204184.27,43.75116,5.26626
117.0,14.435,290.0,156.8,27.0,84.0,204198.7,43.75117,5.26608
118.0,14.537,525.0,156.8,27.0,85.0,204213.2,43.75119,5.2659
119.0,14.789,374.0,156.6,27.0,86.0,204227.91,43.7512,5.26572
120.0,14.742,113.0,156.6,27.0,80.0,204242.69,43.75122,5.26554
120.0,14.659,203.0,156.6,27.0,85.0,204257.38,43.75124,5.26536
121.0,14.696,198.0,156.6,27.0,85.0,204272.08,43.75126,5.26518
121.0,14.696,198.0,156.6,27.0,86.0,204286.8,43.75127,5.26499
122.0,14.705,203.0,156.6,27.0,86.0,204301.5,43.75129,5.26481
122.0,14.715,153.0,156.6,27.0,86.0,204316.28,43.7513,5.26463
122.0,14.621,213.0,156.4,27.0,85.0,204331.02,43.75132,5.26445
122.0,14.631,340.0,156.2,27.0,85.0,204345.7,43.75135,5.26427
123.0,14.687,320.0,156.0,27.0,85.0,204360.41,43.75137,5.26409
123.0,14.64,240.0,156.0,27.0,85.0,204375.14,43.75138,5.26391
123.0,14.575,57.0,155.8,27.0,42.0,204389.84,43.7514,5.26373
123.0,14.556,262.0,155.8,27.0,84.0,204404.42,43.75142,5.26355
123.0,14.472,304.0,155.6,27.0,84.0,204418.95,43.75144,5.26337
124.0,14.537,319.0,155.4,27.0,85.0,204433.5,43.75146,5.26319
124.0,14.537,265.0,155.0,27.0,85.0,204448.05,43.75148,5.26301
124.0,14.565,350.0,154.8,27.0,85.0,204462.62,43.7515,5.26283
124.0,14.547,226.0,154.8,27.0,85.0,204477.22,43.75152,5.26265
124.0,14.397,11.0,154.8,27.0,53.0,204491.69,43.75154,5.26248
124.0,14.173,13.0,154.6,27.0,53.0,204505.98,43.75156,5.2623
124.0,13.968,13.0,154.6,27.0,53.0,204520.06,43.75158,5.26213
123.0,13.828,13.0,154.6,27.0,21.0,204533.95,43.7516,5.26196
123.0,13.837,300.0,154.6,27.0,81.0,204547.81,43.75162,5.26179
124.0,13.912,151.0,154.4,27.0,84.0,204561.69,43.75164,5.26162
124.0,13.865,11.0,154.4,27.0,51.0,204575.55,43.75166,5.26145
123.0,13.679,0.0,154.4,27.0,51.0,204589.27,43.75167,5.26128
123.0,13.483,0.0,154.4,27.0,51.0,204602.81,43.75169,5.26111
122.0,13.362,0.0,154.6,27.0,0.0,204616.2,43.75172,5.26095
122.0,13.194,3.0,154.6,27.0,15.0,204629.45,43.75174,5.26079
121.0,13.128,74.0,154.8,27.0,96.0,204642.62,43.75176,5.26063
121.0,13.054,126.0,154.8,27.0,103.0,204655.72,43.75178,5.26047
121.0,12.998,124.0,154.8,27.0,103.0,204668.69,43.7518,5.26031
120.0,12.932,23.0,155.0,27.0,103.0,204681.59,43.75182,5.26015
119.0,12.755,23.0,155.0,27.0,43.0,204694.41,43.75185,5.26
117.0,12.774,214.0,155.2,27.0,101.0,204707.09,43.75187,5.25984
116.0,12.82,320.0,155.2,27.0,98.0,204719.88,43.7519,5.25969
115.0,12.839,308.0,155.0,27.0,95.0,204732.59,43.75192,5.25953
115.0,12.895,309.0,155.0,27.0,96.0,204745.44,43.75195,5.25938
114.0,12.988,351.0,154.8,27.0,96.0,204758.34,43.75197,5.25922
114.0,13.054,316.0,154.8,27.0,97.0,204771.31,43.752,5.25907
114.0,13.063,429.0,154.8,27.0,97.0,204784.41,43.75203,5.25891
114.0,13.1,392.0,155.0,27.0,97.0,204797.45,43.75205,5.25875
113.0,13.222,423.0,154.8,27.0,98.0,204810.62,43.75207,5.25859
113.0,13.343,316.0,154.8,27.0,99.0,204823.92,43.75209,5.25842
113.0,13.343,176.0,154.8,27.0,99.0,204837.23,43.7521,5.25826
114.0,13.371,126.0,154.6,27.0,91.0,204850.59,43.75212,5.25809
113.0,13.324,325.0,154.4,27.0,99.0,204863.95,43.75214,5.25793
113.0,13.464,276.0,154.4,27.0,100.0,204877.36,43.75215,5.25777
114.0,13.539,122.0,154.4,27.0,92.0,204890.86,43.75217,5.2576
113.0,13.418,0.0,154.2,27.0,92.0,204904.38,43.75219,5.25743
113.0,13.296,0.0,154.2,27.0,92.0,204917.72,43.7522,5.25727
112.0,13.175,0.0,154.2,27.0,0.0,204930.94,43.75222,5.25711
112.0,13.082,0.0,154.0,27.0,0.0,204944.09,43.75224,5.25695
111.0,12.932,3.0,154.0,27.0,13.0,204957.12,43.75225,5.25679
111.0,13.1,347.0,153.8,27.0,97.0,204970.19,43.75227,5.25663
111.0,13.231,371.0,153.8,27.0,98.0,204983.38,43.75229,5.25646
111.0,13.38,375.0,153.8,27.0,99.0,204996.72,43.75231,5.2563
112.0,13.483,418.0,153.6,27.0,100.0,205010.19,43.75233,5.25614
112.0,13.604,235.0,153.6,27.0,100.0,205023.8,43.75235,5.25597
113.0,13.557,268.0,153.6,27.0,100.0,205037.42,43.75237,5.2558
113.0,13.641,494.0,153.4,27.0,101.0,205051.06,43.75239,5.25563
114.0,13.8,568.0,153.2,27.0,103.0,205064.8,43.75241,5.25547
114.0,14.024,494.0,153.2,27.0,104.0,205078.72,43.75243,5.2553
115.0,14.127,404.0,153.2,27.0,105.0,205092.81,43.75245,5.25512
115.0,14.127,251.0,153.0,27.0,105.0,205106.98,43.75248,5.25495
116.0,13.949,22.0,153.0,27.0,60.0,205121.02,43.75249,5.25478
116.0,13.688,5.0,152.8,27.0,60.0,205134.88,43.75252,5.25461
116.0,13.474,5.0,152.8,27.0,60.0,205148.48,43.75254,5.25444
117.0,13.315,5.0,152.8,27.0,18.0,205161.91,43.75256,5.25428
117.0,13.296,279.0,152.8,27.0,99.0,205175.23,43.75257,5.25411
117.0,13.306,101.0,152.6,27.0,85.0,205188.55,43.75259,5.25395
117.0,13.138,117.0,152.6,27.0,81.0,205201.77,43.75261,5.25379
117.0,13.203,234.0,152.6,27.0,98.0,205214.94,43.75264,5.25363
117.0,13.296,333.0,152.6,27.0,98.0,205228.19,43.75266,5.25347
117.0,13.371,248.0,152.6,27.0,99.0,205241.5,43.75267,5.2533
117.0,13.324,177.0,152.6,27.0,99.0,205254.84,43.75269,5.25314
117.0,13.371,178.0,152.6,27.0,99.0,205268.19,43.75271,5.25298
117.0,13.278,121.0,152.6,27.0,98.0,205281.52,43.75274,5.25281
117.0,13.119,15.0,152.6,27.0,65.0,205294.72,43.75275,5.25265
117.0,12.998,194.0,152.6,27.0,92.0,205307.78,43.75278,5.25249
117.0,13.138,199.0,152.6,27.0,97.0,205320.94,43.7528,5.25233
117.0,13.119,357.0,152.6,27.0,97.0,205334.09,43.75282,5.25217
117.0,13.138,283.0,152.6,27.0,97.0,205347.22,43.75283,5.25201
117.0,13.231,253.0,152.6,27.0,98.0,205360.41,43.75285,5.25185
117.0,13.278,336.0,152.6,27.0,99.0,205373.69,43.75286,5.25168
117.0,13.418,429.0,152.6,27.0,99.0,205387.08,43.75289,5.25152
117.0,13.613,424.0,152.6,27.0,100.0,205400.64,43.75291,5.25135
117.0,13.66,340.0,152.6,27.0,95.0,205414.31,43.75293,5.25119
117.0,13.791,283.0,152.6,27.0,95.0,205428.05,43.75295,5.25102
118.0,13.809,284.0,152.6,27.0,95.0,205441.86,43.75297,5.25085
118.0,13.744,117.0,152.6,27.0,80.0,205455.59,43.75299,5.25068
117.0,13.548,17.0,152.6,27.0,80.0,205469.23,43.75301,5.25051
117.0,13.436,17.0,152.6,27.0,24.0,205482.78,43.75304,5.25035
117.0,13.539,388.0,152.6,27.0,93.0,205496.31,43.75306,5.25018
117.0,13.632,235.0,152.6,27.0,94.0,205509.95,43.75307,5.25002
118.0,13.604,182.0,152.4,27.0,93.0,205523.64,43.7531,5.24985
117.0,13.567,211.0,152.4,27.0,79.0,205537.23,43.75312,5.24968
117.0,13.53,203.0,152.4,27.0,79.0,205550.77,43.75314,5.24952
117.0,13.38,48.0,152.4,27.0,79.0,205564.2,43.75316,5.24935
117.0,13.156,48.0,152.4,27.0,79.0,205577.41,43.75318,5.24919
117.0,12.96,48.0,152.4,27.0,33.0,205590.38,43.7532,5.24903
117.0,13.082,304.0,152.2,27.0,76.0,205603.38,43.75322,5.24887
117.0,13.072,353.0,152.2,27.0,76.0,205616.42,43.75324,5.24871
116.0,13.184,291.0,152.2,27.0,76.0,205629.55,43.75325,5.24855
117.0,13.203,350.0,152.0,27.0,77.0,205642.77,43.75328,5.24839
117.0,13.399,388.0,152.0,27.0,78.0,205656.05,43.7533,5.24823
117.0,13.539,460.0,152.0,27.0,79.0,205669.55,43.75332,5.24806
117.0,13.595,251.0,152.0,27.0,79.0,205683.09,43.75334,5.2479
118.0,13.585,249.0,152.0,27.0,78.0,205696.69,43.75336,5.24773
118.0,13.464,237.0,151.8,27.0,78.0,205710.2,43.75338,5.24756
118.0,13.492,313.0,151.8,27.0,78.0,205723.66,43.75339,5.2474
119.0,13.53,23.0,151.6,27.0,78.0,205737.2,43.75341,5.24723
119.0,13.52,23.0,151.6,27.0,78.0,205750.77,43.75343,5.24707
119.0,13.147,23.0,151.6,27.0,22.0,205764.02,43.75345,5.24691
119.0,13.1,195.0,151.6,27.0,76.0,205777.12,43.75347,5.24674
